region_name,division_name,school_id,school_name,allocated_lots_numbers
"Region V","Camarines Sur",306052,"LAMON NATIONAL HIGH SCHOOL","6, 7, 8, 9, 10, 11, 13, 14"
"Region V","Camarines Sur",306060,"LA PURISIMA PILI NATIONAL HIGH SCHOOL","6, 7, 8, 9, 10, 11, 13, 14"
"Region V","Camarines Sur",306098,"Jose T. Fuentebella National High School","6, 7, 8, 9, 10, 11, 13, 14"
"Region V","Camarines Sur",306185,"Iyagan National High School","6, 7, 8, 9, 10, 11, 13, 14"
"Region V","Camarines Sur",309715,"Nato National High School","6, 7, 13, 14"
"Region V","Camarines Sur",309716,"San Jose Pili National High School","6, 7, 13, 14"
"Region V","Camarines Sur",309750,"Cristobal D. Aquino Memorial High School","6, 7, 8, 9, 10, 11, 13, 14"
"Region V","Camarines Sur",309751,"Ragay Science and Math Oriented High School","6, 7, 8, 9, 10, 11, 13, 14"
"Region V","Camarines Sur",309752,"Tinorongan National High School (Formerly SagÃ±ay Western  HS)","6, 7, 8, 9, 10, 11, 13, 14"
"Region V","Camarines Sur",309762,"Concepcion F. Llorin National High School","6, 7, 8, 9, 10, 11, 13, 14"
"Region V","Camarines Sur",309766,"Cabalinadan High School","6, 7, 8, 9, 10, 11, 13, 14"
"Region V","Camarines Sur",309775,"LUBIGAN SR. HIGH SCHOOL","6, 7, 8, 9, 10, 11, 13, 14"
"Region V","Camarines Sur",502323,"Salvacion Libmanan Integrated School","6, 7, 8, 9, 10, 11, 13, 14"
"Region V","Camarines Sur",502395,"Binahian Sipocot Integrated School","6, 7, 8, 9, 10, 11, 13, 14"
"Region V","Camarines Sur",502556,"Burabod Integrated School","6, 7, 8, 9, 10, 11, 13, 14"
"Region V","Camarines Sur",502557,"Atulayan Sagñay Integrated School","6, 7, 8, 9, 10, 11, 13, 14"
"Region V",Catanduanes,113161,"Bagamanoc CES","6, 7, 8, 9, 10, 11, 14"
"Region V",Catanduanes,113173,"Baras CES","6, 7, 8, 9, 10, 11, 14"
"Region V",Catanduanes,113182,"Bato Central Elementary School","6, 7, 8, 9, 10, 11, 14"
"Region V",Catanduanes,113198,"Caramoran CES","6, 7, 8, 9, 10, 11, 14"
"Region V",Catanduanes,113204,"Tubli ES","6, 7, 8, 9, 10, 11, 14"
"Region V",Catanduanes,113220,"Gigmoto CES","6, 7, 8, 9, 10, 11, 14"
"Region V",Catanduanes,113228,"Lourdes ES","6, 7, 8, 9, 10, 11, 14"
"Region V",Catanduanes,113239,"Pandan CES","6, 7, 8, 9, 11, 14"
"Region V",Catanduanes,113249,"Cagdarao ES","6, 7, 8, 9, 11, 14"
"Region V",Catanduanes,113252,"Panay Comm. Sch.","6, 7, 8, 9, 11, 14"
"Region V",Catanduanes,113253,"Panganiban Central Elementary School","6, 7, 8, 9, 10, 11, 14"
"Region V",Catanduanes,113264,"San Andres CES","6, 7, 8, 9, 11, 14"
"Region V",Catanduanes,113272,"Cabcab CES","6, 7, 8, 9, 10, 11, 14"
"Region V",Catanduanes,113278,"Manambrag ES","6, 7, 8, 9, 10, 11, 14"
"Region V",Catanduanes,113279,"Maygnaway ES","6, 7, 8, 9, 10, 11, 14"
"Region V",Catanduanes,113287,"Caglatawan Elementary School","6, 7, 8, 9, 11, 14"
"Region V",Catanduanes,113306,"Solong PS","6, 7, 8, 9, 10, 11, 14"
"Region V",Catanduanes,113333,"Viga CES","6, 7, 8, 9, 10, 11, 14"
"Region V",Catanduanes,113337,"Calatagan ES","6, 7, 8, 9, 10, 11, 14"
"Region V",Catanduanes,113345,"Juan M. Alberto Memorial ES","6, 7, 8, 9, 11, 14"
"Region V",Catanduanes,113346,"San Vicente ES","6, 7, 8, 9, 10, 11, 14"
"Region V",Catanduanes,113352,"Virac Pilot Elementary School","6, 7, 8, 9, 11, 14"
"Region V",Catanduanes,113373,"Virac CES","6, 7, 8, 9, 10, 11, 14"
"Region V",Catanduanes,174007,"Pangilao ES","6, 7, 8, 9, 11, 14"
"Region V",Catanduanes,174009,"Caruyo PS","6, 7, 8, 9, 10, 11, 14"
"Region V",Catanduanes,174011,"San Vicente Elementary School","6, 7, 8, 9, 11, 14"
"Region V",Catanduanes,174013,"F. Tacorda Village ES","6, 7, 8, 9, 11, 14"
"Region V",Catanduanes,174016,"Pananaogan Elementary School","6, 7, 8, 9, 10, 11, 14"
"Region V",Catanduanes,302072,"Bagamanoc Rural DHS","6, 7, 13, 14"
"Region V",Catanduanes,302073,"Baras Rural DHS","6, 7, 13, 14"
"Region V",Catanduanes,302081,"Caramoran Rural Development High School","6, 7, 13, 14"
"Region V",Catanduanes,302088,"Gigmoto Rural DHS","6, 7, 13, 14"
"Region V",Catanduanes,302092,"Mayngaway NHS","6, 7, 13, 14"
"Region V",Catanduanes,302093,"Palta NHS","6, 7, 13, 14"
"Region V",Catanduanes,302094,"Pandan SAT","6, 7, 13, 14"
"Region V",Catanduanes,302099,"San Miguel Rural Development High School (Mabato High School Annex)","6, 7, 8, 9, 10, 11, 13, 14"
"Region V",Catanduanes,302102,"Supang-Datag National High  School","6, 7, 13, 14"
"Region V",Catanduanes,302107,"Viga Rural DHS","6, 7, 13, 14"
"Region V",Catanduanes,309801,"Panganiban National High School, CAIC Compound (Panganiban)","6, 7, 13, 14"
"Region V",Catanduanes,500032,"Cabugao IS","6, 7, 13, 14"
"Region V",Catanduanes,502496,"Baldoc Integrated School","6, 7, 8, 9, 10, 11, 13, 14"
"Region V","Iriga City",114420,"Iriga Central School","6, 7, 8, 9, 11, 14"
"Region V","Iriga City",114422,"San Agustin Elementary School","6, 7, 8, 9, 10, 11, 14"
"Region V","Iriga City",114423,"San Francisco Elementary School","6, 7, 8, 9, 11, 14"
"Region V","Iriga City",114424,"San Isidro Elementary School","6, 7, 8, 9, 11, 14"
"Region V","Iriga City",114426,"San Miguel Elementary School","6, 7, 8, 9, 10, 11, 14"
"Region V","Iriga City",114427,"San Nicolas Elementary School","6, 7, 8, 9, 11, 14"
"Region V","Iriga City",114430,"Cawayan Elementary School","6, 7, 8, 9, 10, 11, 14"
"Region V","Iriga City",114432,"Iriga North Central School","6, 7, 8, 9, 11, 14"
"Region V","Iriga City",114445,"Iriga South Central School","6, 7, 8, 9, 11, 14"
"Region V","Iriga City",114450,"San Antonio Elementary School","6, 7, 8, 9, 10, 11, 14"
"Region V","Iriga City",114455,"Sto. Niño Elementary School","6, 7, 8, 9, 10, 11, 14"
"Region V","Iriga City",302251,"Rinconada National Technical Vocational School","6, 7, 13, 14"
"Region V","Iriga City",302256,"Sto. Niño National High School","6, 7, 8, 9, 10, 11, 13, 14"
"Region V","Iriga City",310101,"Rinconada National Technical Vocational School Annex, San Francisco Elementary School Campus","6, 7, 8, 9, 10, 11, 13, 14"
"Region V","Iriga City",502270,"Salvacion Integrated School","6, 7, 8, 9, 10, 11, 13, 14"
"Region V","Iriga City",502272,"Antipolo Integrated School","6, 7, 8, 9, 10, 11, 13, 14"
"Region V","Legaspi City",100182,"Banquerohan Resettlement Elementary School","6, 7, 8, 9, 10, 11, 14"
"Region V","Legaspi City",114458,"Bogna Elementary School","6, 7, 8, 9, 10, 11, 14"
"Region V","Legaspi City",114459,"Bogtong ES","6, 7, 8, 9, 10, 11, 14"
"Region V","Legaspi City",114460,"Homapon ES","6, 7, 8, 9, 10, 11, 14"
"Region V","Legaspi City",114466,"Bagumbayan Central School","6, 7, 8, 9, 11, 14"
"Region V","Legaspi City",114467,"Banquerohan ES","6, 7, 8, 9, 11, 14"
"Region V","Legaspi City",114471,"Ems Barrio PS","6, 7, 8, 9, 10, 11, 14"
"Region V","Legaspi City",114473,"San Francisco ES","6, 7, 8, 9, 10, 11, 14"
"Region V","Legaspi City",114474,"Taysan ES","6, 7, 8, 9, 11, 14"
"Region V","Legaspi City",114475,"Bitano ES","6, 7, 8, 9, 10, 11, 14"
"Region V","Legaspi City",114476,"Buraguis ES","6, 7, 8, 9, 10, 11, 14"
"Region V","Legaspi City",114477,"Cabagnan ES","6, 7, 8, 9, 11, 14"
"Region V","Legaspi City",114481,"Legazpi Port Elementary School","6, 7, 8, 9, 11, 14"
"Region V","Legaspi City",114482,"Maslog ES","6, 7, 8, 9, 11, 14"
"Region V","Legaspi City",114483,"Puro Elementary School","6, 7, 8, 9, 10, 11, 14"
"Region V","Legaspi City",114484,"Victory Village Elementary School","6, 7, 8, 9, 10, 11, 14"
"Region V","Legaspi City",114485,"Arimbay Elementary School","6, 7, 8, 9, 10, 11, 14"
"Region V","Legaspi City",114487,"Bigaa Elementary School","6, 7, 8, 9, 10, 11, 14"
"Region V","Legaspi City",114488,"Buyoan ES","6, 7, 8, 9, 10, 11, 14"
"Region V","Legaspi City",114490,"Gogon CS","6, 7, 8, 9, 10, 11, 14"
"Region V","Legaspi City",114493,"Rawis ES","6, 7, 8, 9, 11, 14"
"Region V","Legaspi City",114495,"San Roque Elementary School","6, 7, 8, 9, 10, 11, 14"
"Region V","Legaspi City",502624,"San Francisco Integrated School","6, 7, 8, 9, 10, 11, 13, 14"
"Region V","Legaspi City",502625,"Bariis Integrated School","6, 7, 8, 9, 10, 11, 13, 14"
"Region V","Ligao City",111811,"Barayong ES","6, 7, 8, 9, 10, 11, 14"
"Region V","Ligao City",111813,"Basag ES","6, 7, 8, 9, 10, 11, 14"
"Region V","Ligao City",111814,"Batang ES","6, 7, 8, 9, 10, 11, 14"
"Region V","Ligao City",111816,"Bonga ES","6, 7, 8, 9, 10, 11, 14"
"Region V","Ligao City",111819,"Herrera Elementary School","6, 7, 8, 9, 10, 11, 14"
"Region V","Ligao City",111821,"Ligao East CS","6, 7, 8, 9, 11, 14"
"Region V","Ligao City",111825,"Pandan ES","6, 7, 8, 9, 11, 14"
"Region V","Ligao City",111826,"Paulba ES","6, 7, 8, 9, 10, 11, 14"
"Region V","Ligao City",111827,"Paulog ES","6, 7, 8, 9, 10, 11, 14"
"Region V","Ligao City",111828,"Pinamaniquian ES","6, 7, 8, 9, 10, 11, 14"
"Region V","Ligao City",111843,"Ligao West CES (P) Dunao","6, 7, 8, 9, 11, 14"
"Region V","Ligao City",111844,"Ligao West CES (Binatagan)","6, 7, 8, 9, 11, 14"
"Region V","Ligao City",111845,"Mahaba ES","6, 7, 8, 9, 10, 11, 14"
"Region V","Ligao City",231004,"Buga Elementary School","6, 7, 8, 9, 10, 11, 14"
"Region V","Ligao City",301814,"Bicol Regional Science High School","6, 7, 8, 9, 10, 11, 13, 14"
"Region V","Ligao City",301862,"Paulba National High School","6, 7, 13, 14"
"Region V",Masbate,113374,"Aroroy East CS","6, 7, 8, 9, 11, 14"
"Region V",Masbate,113378,"Bienvenido R. Bulalacao MES","6, 7, 8, 9, 11, 14"
"Region V",Masbate,113380,"Capsay ES","6, 7, 8, 9, 10, 11, 14"
"Region V",Masbate,113384,"Luy-a ES","6, 7, 8, 9, 10, 11, 14"
"Region V",Masbate,113385,"Malubi Elementary School","6, 7, 8, 9, 10, 11, 14"
"Region V",Masbate,113395,"Aroroy West ES","6, 7, 8, 9, 10, 11, 14"
"Region V",Masbate,113397,"Rudy M. Bulalacao Memorial ES","6, 7, 8, 9, 10, 11, 14"
"Region V",Masbate,113399,"Bugui PS","6, 7, 8, 9, 10, 11, 14"
"Region V",Masbate,113405,"Ladiawan PS","6, 7, 8, 9, 10, 11, 14"
"Region V",Masbate,113412,"Rufo C.Pajes Sr. CS","6, 7, 8, 9, 11, 14"
"Region V",Masbate,113413,"San Agustin ES","6, 7, 8, 9, 10, 11, 14"
"Region V",Masbate,113418,"Jacinto R. Ramilo  Elementary School","6, 7, 8, 9, 10, 11, 14"
"Region V",Masbate,113420,"Baleno Central School","6, 7, 8, 9, 10, 11, 14"
"Region V",Masbate,113428,"CATALINO M. ESQUILONA ELEMENTARY SCHOOL","6, 7, 8, 9, 10, 11, 14"
"Region V",Masbate,113429,"Docol Elementary School","6, 7, 8, 9, 11, 14"
"Region V",Masbate,113445,"Balud Central School","6, 7, 8, 9, 10, 11, 14"
"Region V",Masbate,113457,"Mapili ES","6, 7, 8, 9, 11, 14"
"Region V",Masbate,113458,"Mapitogo Elementary School","6, 7, 8, 9, 10, 11, 14"
"Region V",Masbate,113460,"Pajo ES","6, 7, 8, 9, 10, 11, 14"
"Region V",Masbate,113462,"Panguiranan Elementary School","6, 7, 8, 9, 10, 11, 14"
"Region V",Masbate,113467,"San Andres Elementary School","6, 7, 8, 9, 10, 11, 14"
"Region V",Masbate,113477,"Batuan CS","6, 7, 8, 9, 10, 11, 14"
"Region V",Masbate,113478,"Burgos Elementary School","6, 7, 8, 9, 10, 11, 14"
"Region V",Masbate,113498,"Pawican Elementary School","6, 7, 8, 9, 10, 11, 14"
"Region V",Masbate,113499,"Potenciano A. Abejero Elementary School","6, 7, 8, 9, 10, 11, 14"
"Region V",Masbate,113510,"Curvada ES","6, 7, 8, 9, 10, 11, 14"
"Region V",Masbate,113513,"Emilio S. Boro Sr. Central School","6, 7, 8, 9, 10, 11, 14"
"Region V",Masbate,113516,"Libtong ES","6, 7, 8, 9, 11, 14"
"Region V",Masbate,113528,"Behia Elementary School","6, 7, 8, 9, 10, 11, 14"
"Region V",Masbate,113533,"Cawayan West Central School","6, 7, 8, 9, 11, 14"
"Region V",Masbate,113534,"Chico Elementary School","6, 7, 8, 9, 10, 11, 14"
"Region V",Masbate,113537,"Cawayan East Central School","6, 7, 8, 9, 11, 14"
"Region V",Masbate,113539,"Gilotongan ES","6, 7, 8, 9, 11, 14"
"Region V",Masbate,113545,"Looc ES","6, 7, 8, 9, 10, 11, 14"
"Region V",Masbate,113550,"Malbug Elementary School","6, 7, 8, 9, 10, 11, 14"
"Region V",Masbate,113551,"Naro Elementary School","6, 7, 8, 9, 10, 11, 14"
"Region V",Masbate,113552,"Palobandera Elementary School","6, 7, 8, 9, 11, 14"
"Region V",Masbate,113577,"Claveria North CS","6, 7, 8, 9, 11, 14"
"Region V",Masbate,113587,"Osmena ES","6, 7, 8, 9, 10, 11, 14"
"Region V",Masbate,113597,"Balocawe Elementary School","6, 7, 8, 9, 10, 11, 14"
"Region V",Masbate,113606,"Dimasalang CS","6, 7, 8, 9, 11, 14"
"Region V",Masbate,113625,"Libertad Primary School","6, 7, 8, 9, 10, 11, 14"
"Region V",Masbate,113628,"Pablo .M. Conag CS","6, 7, 8, 9, 10, 11, 14"
"Region V",Masbate,113630,"Rizal PS","6, 7, 8, 9, 10, 11, 14"
"Region V",Masbate,113641,"Cabitan Central School","6, 7, 8, 9, 11, 14"
"Region V",Masbate,113649,"Jose Z. Meza Sr MES","6, 7, 8, 9, 11, 14"
"Region V",Masbate,113653,"Maolingon ES","6, 7, 8, 9, 10, 11, 14"
"Region V",Masbate,113654,"Montano P. Estipona MES","6, 7, 8, 9, 10, 11, 14"
"Region V",Masbate,113662,"Tabuk Elementary School","6, 7, 8, 9, 10, 11, 14"
"Region V",Masbate,113694,"Jamorawon ES","6, 7, 8, 9, 10, 11, 14"
"Region V",Masbate,113700,"Milagros East CS","6, 7, 8, 9, 10, 11, 14"
"Region V",Masbate,113719,"Bangad Elementary School","6, 7, 8, 9, 10, 11, 14"
"Region V",Masbate,113723,"Cayabon ES","6, 7, 8, 9, 10, 11, 14"
"Region V",Masbate,113724,"John Miller Elementary School","6, 7, 8, 9, 10, 11, 14"
"Region V",Masbate,113728,"Milagros West Central School","6, 7, 8, 9, 10, 11, 14"
"Region V",Masbate,113732,"Paraiso Elementary School","6, 7, 8, 9, 10, 11, 14"
"Region V",Masbate,113736,"Bagacay ES","6, 7, 8, 9, 10, 11, 14"
"Region V",Masbate,113737,"Luciano A. Conde ES","6, 7, 8, 9, 10, 11, 14"
"Region V",Masbate,113749,"Fabian R. De Mesa Elementary School","6, 7, 8, 9, 10, 11, 14"
"Region V",Masbate,113750,"Mobo CS","6, 7, 8, 9, 11, 14"
"Region V",Masbate,113752,"PINAMARBUHAN ES","6, 7, 8, 9, 10, 11, 14"
"Region V",Masbate,113759,"Umabay Exterior CS","6, 7, 8, 9, 10, 11, 14"
"Region V",Masbate,113766,"Guinhadap Elementary School","6, 7, 8, 9, 10, 11, 14"
"Region V",Masbate,113770,"Monreal Central School","6, 7, 8, 9, 11, 14"
"Region V",Masbate,113771,"Morocborocan Elementary School","6, 7, 8, 9, 10, 11, 14"
"Region V",Masbate,113772,"Real ES","6, 7, 8, 9, 10, 11, 14"
"Region V",Masbate,113781,"Palanas North CS","6, 7, 8, 9, 10, 11, 14"
"Region V",Masbate,113796,"Nabangig Central School","6, 7, 8, 9, 10, 11, 14"
"Region V",Masbate,113810,"Guindawahan ES","6, 7, 8, 9, 10, 11, 14"
"Region V",Masbate,113811,"Labigan Primary School","6, 7, 8, 9, 10, 11, 14"
"Region V",Masbate,113815,"Pio V. Corpus CS","6, 7, 8, 9, 10, 11, 14"
"Region V",Masbate,113824,"Doroteo B. Presno ES","6, 7, 8, 9, 11, 14"
"Region V",Masbate,113836,"Tomas M. Conde CS","6, 7, 8, 9, 11, 14"
"Region V",Masbate,113842,"Celera-Inocencio Central School","6, 7, 8, 9, 11, 14"
"Region V",Masbate,113845,"Daraga ES","6, 7, 8, 9, 10, 11, 14"
"Region V",Masbate,113850,"M & R Lecciones ES","6, 7, 8, 9, 10, 11, 14"
"Region V",Masbate,113857,"Altavista ES","6, 7, 8, 9, 11, 14"
"Region V",Masbate,113860,"Buenasuerte ES","6, 7, 8, 9, 11, 14"
"Region V",Masbate,113876,"San Fernando CS","6, 7, 8, 9, 10, 11, 14"
"Region V",Masbate,113885,"Bagahanglad Elementary School","6, 7, 8, 9, 10, 11, 14"
"Region V",Masbate,113894,"Leonardo Barrun ES","6, 7, 8, 9, 10, 11, 14"
"Region V",Masbate,113900,"San Jacinto CS","6, 7, 8, 9, 11, 14"
"Region V",Masbate,113905,"Acacia Elementary School","6, 7, 8, 9, 10, 11, 14"
"Region V",Masbate,113934,"San Pascual CS","6, 7, 8, 9, 11, 14"
"Region V",Masbate,113935,"San Pedro ES","6, 7, 8, 9, 10, 11, 14"
"Region V",Masbate,113947,"Del Carmen ES","6, 7, 8, 9, 10, 11, 14"
"Region V",Masbate,113950,"Magsaysay ES","6, 7, 8, 9, 10, 11, 14"
"Region V",Masbate,113951,"Miaga ES","6, 7, 8, 9, 10, 11, 14"
"Region V",Masbate,113957,"San Ramon ES","6, 7, 8, 9, 10, 11, 14"
"Region V",Masbate,113959,"Armenia Elementary School","6, 7, 8, 9, 10, 11, 14"
"Region V",Masbate,113964,"Dapdap Elementary School","6, 7, 8, 9, 10, 11, 14"
"Region V",Masbate,113969,"Marcella Elementary School","6, 7, 8, 9, 10, 11, 14"
"Region V",Masbate,137162,"Caridad R. Aparejado Elementary School","6, 7, 8, 9, 10, 11, 14"
"Region V",Masbate,137180,"Bagong Baryo Elementary School","6, 7, 8, 9, 10, 11, 14"
"Region V",Masbate,174503,"Puro Elementary School","6, 7, 8, 9, 10, 11, 14"
"Region V",Masbate,174511,"Cogon ES","6, 7, 8, 9, 10, 11, 14"
"Region V",Masbate,174513,"Magkaipit Elementary School","6, 7, 8, 9, 10, 11, 14"
"Region V",Masbate,174519,"Quinayangan Tonga Elementary School","6, 7, 8, 9, 10, 11, 14"
"Region V",Masbate,174521,"JOSE ANINANG SR. ES","6, 7, 8, 9, 10, 11, 14"
"Region V",Masbate,302115,"Baleno National High School","6, 7, 13, 14"
"Region V",Masbate,302131,"Del Carmen National High School","6, 7, 8, 9, 10, 11, 13, 14"
"Region V",Masbate,302132,"Dimasalang National High School","6, 7, 13, 14"
"Region V",Masbate,302147,"Masbate School of Fisheries","6, 7, 13, 14"
"Region V",Masbate,302160,"Salvador Arollado, Sr. Memorial High School","6, 7, 13, 14"
"Region V",Masbate,306048,"Nonilon C. Hermosa Sr. High School","6, 7, 8, 9, 10, 11, 13, 14"
"Region V",Masbate,306051,"Rivera-Brizo National High School","6, 7, 8, 9, 10, 11, 13, 14"
"Region V",Masbate,306069,"Syndicate National High School","6, 7, 8, 9, 10, 11, 13, 14"
"Region V",Masbate,306281,"Severino P. Arellano National High School","6, 7, 8, 9, 10, 11, 13, 14"
"Region V",Masbate,309914,"Tomas V. Rivera National High School","6, 7, 13, 14"
"Region V",Masbate,501256,"Palani Integrated School","6, 7, 8, 9, 10, 11, 13, 14"
"Region V",Masbate,502251,"Batuila Integrated School","6, 7, 8, 9, 10, 11, 13, 14"
"Region V",Masbate,502252,"Victory Integrated School","6, 7, 8, 9, 10, 11, 13, 14"
"Region V",Masbate,502253,"Manamoc Upland Integrated School","6, 7, 8, 9, 10, 11, 13, 14"
"Region V",Masbate,502254,"Salvacion Integrated School","6, 7, 8, 9, 10, 11, 13, 14"
"Region V",Masbate,502421,"Magsalangi Integrated School","6, 7, 8, 9, 10, 11, 13, 14"
"Region V",Masbate,502424,"Enrique A. Bayola, Sr. Mem. Integrated School","6, 7, 8, 9, 10, 11, 13, 14"
"Region V",Masbate,502544,"Guin-awayan IS","6, 7, 8, 9, 10, 11, 13, 14"
"Region V",Masbate,502610,"Bibiano A. Avenir Parina Integrated School","6, 7, 8, 9, 10, 11, 13, 14"
"Region V",Masbate,502612,"Matiporon Integrated School","6, 7, 8, 9, 10, 11, 13, 14"
"Region V",Masbate,502614,"Paral Integrated School","6, 7, 8, 9, 10, 11, 13, 14"
"Region V",Masbate,502615,"Tinapian Integrated School","6, 7, 8, 9, 10, 11, 13, 14"
"Region V","Masbate City",113665,"Amancio Aguilar Elementary School","6, 7, 8, 9, 11, 14"
"Region V","Masbate City",113669,"Bantigue Elementary School","6, 7, 8, 9, 10, 11, 14"
"Region V","Masbate City",113672,"Bayombon Elementary School","6, 7, 8, 9, 10, 11, 14"
"Region V","Masbate City",113680,"Julian V. Antonio Elementary School","6, 7, 8, 9, 11, 14"
"Region V","Masbate City",113682,"Restituta Z. Medina Elementary School","6, 7, 8, 9, 10, 11, 14"
"Region V","Masbate City",113685,"Antonio Dela Rosa Elementary School","6, 7, 8, 9, 10, 11, 14"
"Region V","Masbate City",113691,"Enrique Legaspi Sr. Elementary School","6, 7, 8, 9, 10, 11, 14"
"Region V","Masbate City",113696,"Kinamaligan Elementary School","6, 7, 8, 9, 11, 14"
"Region V","Masbate City",113702,"Nursery Elementary School","6, 7, 8, 9, 11, 14"
"Region V","Masbate City",113715,"Tugbo Elementary School","6, 7, 8, 9, 10, 11, 14"
"Region V","Masbate City",113716,"Usab Elementary School","6, 7, 8, 9, 10, 11, 14"
"Region V","Masbate City",502227,"Igang Integrated School","6, 7, 8, 9, 10, 11, 13, 14"
"Region V","Naga City",114497,"Calauag Elementary School","6, 7, 8, 9, 11, 14"
"Region V","Naga City",114498,"Carolina Elementary School","6, 7, 8, 9, 10, 11, 14"
"Region V","Naga City",114499,"Dr. Domingo G. Abcede Elementary School","6, 7, 8, 9, 11, 14"
"Region V","Naga City",114502,"Pacol Elementary School","6, 7, 8, 9, 10, 11, 14"
"Region V","Naga City",114503,"Panicuason Elementary School","6, 7, 8, 9, 10, 11, 14"
"Region V","Naga City",114504,"Rosario V. Maramba Elementary School","6, 7, 8, 9, 11, 14"
"Region V","Naga City",114505,"Concepcion Grande ES","6, 7, 8, 9, 11, 14"
"Region V","Naga City",114506,"Del Rosario Elementary School","6, 7, 8, 9, 10, 11, 14"
"Region V","Naga City",114507,"Don Manuel I. Abella Central School","6, 7, 8, 9, 11, 14"
"Region V","Naga City",114508,"Julian B. Meliton Elementary School","6, 7, 8, 9, 11, 14"
"Region V","Naga City",114509,"Mac Mariano Elementary School","6, 7, 8, 9, 11, 14"
"Region V","Naga City",114510,"San Isidro Elementary School","6, 7, 8, 9, 10, 11, 14"
"Region V","Naga City",114511,"Tinago Central School","6, 7, 8, 9, 10, 11, 14"
"Region V","Naga City",114514,"Jose Rizal Elementary School","6, 7, 8, 9, 10, 11, 14"
"Region V","Naga City",114515,"Mabolo Elementary School","6, 7, 8, 9, 11, 14"
"Region V","Naga City",114516,"Sabang Elementary School","6, 7, 8, 9, 11, 14"
"Region V","Naga City",114517,"Sta.Cruz Elementary School","6, 7, 8, 9, 11, 14"
"Region V","Naga City",114518,"Tabuco Central School","6, 7, 8, 9, 11, 14"
"Region V","Naga City",137172,"Yabu Elementary School","6, 7, 8, 9, 10, 11, 14"
"Region V","Naga City",176502,"Grand View Elementary School","6, 7, 8, 9, 11, 14"
"Region V","Naga City",176505,"SAN RAFAEL ELEMENTARY SCHOOL SPED CENTER","6, 7, 8, 9, 11, 14"
"Region V","Naga City",176506,"Balatas Elementary School","6, 7, 8, 9, 10, 11, 14"
"Region V","Naga City",302269,"Naga City School of Arts and Trades","6, 7, 13, 14"
